,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
108489,3220000,3220000-104-2012-00416,20121109,,1,영업/정상,1,영업,,,,,,155.44,135917.0,서울특별시 강남구 역삼동 697-45 ,서울특별시 강남구 선릉로93길 22 지상1층 1호 (역삼동),6148.0,스타벅스 선릉로점,20220200000000.0,U,40:00.0,커피숍,204061.415,444757.5319,커피숍,,,,,,,,,,,,,,N,155.44,,,
108549,3220000,3220000-104-2017-00156,20170316,,1,영업/정상,1,영업,,,,,,264.0,135951.0,서울특별시 강남구 청담동 44-12 ,서울특별시 강남구 학동로 419 1층 (청담동),6069.0,스타벅스커피 강남구청정문점,20220200000000.0,U,40:00.0,커피숍,203993.7255,446236.536,커피숍,,,,,,,,,,,,,,N,264.0,,,
108709,3220000,3220000-104-2019-00803,20191125,,1,영업/정상,1,영업,,,,,,376.0,135813.0,서울특별시 강남구 논현동 18-4 성일빌딩 ,서울특별시 강남구 강남대로 584 성일빌딩 1층 (논현동),6043.0,스타벅스 신사역성일빌딩점,20220200000000.0,U,40:00.0,커피숍,201757.1057,445748.2452,커피숍,,,,,,,,,,,,,,N,376.0,,,
108730,3220000,3220000-104-2019-00492,20190726,,1,영업/정상,1,영업,,,,,02  30151180,506.48,135911.0,서울특별시 강남구 역삼동 648-22 D.A디에이성형외과 ,서울특별시 강남구 테헤란로 125 D.A디에이성형외과 1층2층 (역삼동),6133.0,스타벅스 국기원사거리점,20220200000000.0,U,40:00.0,커피숍,202731.24,444156.6,커피숍,,,,,,,,,,,,,,Y,506.48,,,
108921,3220000,3220000-104-2019-00083,20190212,,1,영업/정상,1,영업,,,,,02  30151180,410.32,135835.0,서울특별시 강남구 대치동 599 대원빌딩 ,서울특별시 강남구 남부순환로 2947 대원빌딩 지상1층 101호 지상2층 201호 (대치동),6280.0,스타벅스 대치재경빌딩R,20220200000000.0,U,40:00.0,커피숍,205464.7204,443592.9735,커피숍,,,,,,,,,,,,,,Y,410.32,,,
108969,3220000,3220000-104-2019-00350,20190603,,1,영업/정상,1,영업,,,,,,237.0,135920.0,서울특별시 강남구 역삼동 721-13 아레나빌딩 ,서울특별시 강남구 언주로 425 지상1층 (역삼동),6222.0,스타벅스 역삼아레나빌딩점,20220200000000.0,U,40:00.0,커피숍,203723.0958,444322.7362,커피숍,,,,,,,,,,,,,,N,237.0,,,
108976,3220000,3220000-104-2018-00791,20181108,,1,영업/정상,1,영업,,,,,,319.14,135822.0,서울특별시 강남구 논현동 142-2 JS타워 지상1층 ,서울특별시 강남구 강남대로 538 JS타워 지상1층 (논현동),6110.0,스타벅스 논현역사거리점,20220200000000.0,U,40:00.0,커피숍,201908.7511,445336.4638,커피숍,,,,,,,,,,,,,,N,319.14,,,
108977,3220000,3220000-104-2018-00792,20181108,,1,영업/정상,1,영업,,,,,,247.9,135846.0,서울특별시 강남구 대치동 944-31 한국섬유산업연합회 지상1층 ,서울특별시 강남구 테헤란로 518 한국섬유산업연합회 지상1층 (대치동),6180.0,스타벅스 삼성역섬유센터R점,20220200000000.0,U,40:00.0,커피숍,205291.4867,445028.2094,커피숍,,,,,,,,,,,,,,N,247.9,,,
110311,3230000,3230000-104-2007-00075,20070621,,3,폐업,2,폐업,20130716.0,,,,,181.81,138829.0,서울특별시 송파구 방이동 88-1번지 ,,,스타벅스올림픽공원점,20110800000000.0,I,59:59.0,커피숍,210215.1291,446275.7766,커피숍,0.0,0.0,,,,,,,,,,,,N,181.81,,,
111727,3230000,3230000-104-2004-00054,20040527,,3,폐업,2,폐업,20150413.0,,,,,79.2,138050.0,서울특별시 송파구 방이동 89-11번지 한국외환은행 선수촌지점 1층 ,서울특별시 송파구 양재대로 1222 (방이동한국외환은행 선수촌지점 1층),5648.0,스타벅스올림픽프라자점,20090800000000.0,I,59:59.0,커피숍,211619.368,445963.3849,커피숍,0.0,0.0,,,,,,,,,,,,N,79.2,,,
114635,3230000,3230000-104-2021-00280,20210901,,1,영업/정상,1,영업,,,,,02  419 4138,277.86,138934.0,서울특별시 송파구 신천동 29-1 KT송파타워 ,서울특별시 송파구 잠실로 209 KT송파타워 1층 234호 (신천동),5552.0,스타벅스 송파KT,20220200000000.0,U,40:00.0,커피숍,209338.1287,445745.5242,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,277.86,,,
114689,3230000,3230000-104-2020-00227,20200713,,1,영업/정상,1,영업,,,,,,329.89,138827.0,서울특별시 송파구 방이동 44-3 현대토픽스 ,서울특별시 송파구 위례성대로 6 1층 (방이동),5544.0,스타벅스 몽촌토성역점,20220200000000.0,U,40:00.0,커피숍,209929.5748,446085.1213,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,329.89,,,
114716,3230000,3230000-104-2020-00266,20200820,,1,영업/정상,1,영업,,,,,02  30151179,440.16,138818.0,서울특별시 송파구 마천동 43-1 ,서울특별시 송파구 거마로 78 1층2층 (마천동),5754.0,스타벅스 송파마천사거리DT점,20220200000000.0,U,40:00.0,커피숍,212986.1017,444178.7844,커피숍,,,,,,,,,,,,,,Y,440.16,,,
114731,3230000,3230000-104-2021-00222,20210715,,1,영업/정상,1,영업,,,,,02  30151100,171.59,138960.0,서울특별시 송파구 문정동 634 가든파이브라이프 ,서울특별시 송파구 충민로 66 가든파이브라이프 1층 10671068106910531054호 (문정동),5838.0,스타벅스 송파NC점,20220300000000.0,U,40:00.0,커피숍,210986.4607,441725.2935,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,171.59,,,
114832,3230000,3230000-104-2020-00135,20200424,,1,영업/정상,1,영업,,,,,02  30151178,268.23,138883.0,서울특별시 송파구 가락동 479 헬리오시티 ,서울특별시 송파구 송파대로 345 3블럭 A동 B1층 16호~21호 (가락동 헬리오시티),5698.0,스타벅스 송파헬리오시티점,20220200000000.0,U,40:00.0,커피숍,209394.2313,443951.2369,커피숍,,,,,,,,,,,,,,N,268.23,,,
114872,3230000,3230000-104-2018-00288,20180809,,1,영업/정상,1,영업,,,,,02  30151179,254.05,138888.0,서울특별시 송파구 문정동 642 송파 테라타워2 ,서울특별시 송파구 송파대로 201 송파 테라타워2 A동 1층 101102103125호 (문정동),5854.0,스타벅스 문정법원로R,20220200000000.0,U,40:00.0,커피숍,210627.0,442875.0,커피숍,,,,,,,,,,,,,,N,254.05,,,
115108,3230000,3230000-104-2010-00272,20100914,,1,영업/정상,1,영업,,,,,02 7588350,200.0,138847.0,서울특별시 송파구 석촌동 286-9 1층 ,서울특별시 송파구 백제고분로 358 (석촌동1층),5685.0,스타벅스 석촌역,20220200000000.0,U,40:00.0,커피숍,209314.5573,444678.0054,커피숍,,,,,,,,,,,,,,N,200.0,,,
115161,3230000,3230000-104-2014-00307,20141230,,1,영업/정상,1,영업,,,,,02  758 8860,313.5,138807.0,서울특별시 송파구 가락동 125-6 지상1층 ,서울특별시 송파구 동남로 141 지상1층 (가락동),5827.0,스타벅스 문정로데오점,20220200000000.0,U,40:00.0,커피숍,211101.3948,443302.5846,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,313.5,,,
115379,3230000,3230000-104-2015-00047,20150324,,1,영업/정상,1,영업,,,,,02  30151228,280.0,138840.0,서울특별시 송파구 삼전동 130-2 지상1층 ,서울특별시 송파구 석촌호수로 176 지상1층 (삼전동),5602.0,스타벅스 석촌서호,20220200000000.0,U,40:00.0,커피숍,208461.7118,444909.4852,커피숍,,,,,,,,,,,,,,N,280.0,,,
115538,3230000,3230000-104-2011-00145,20110628,,1,영업/정상,1,영업,,,,,02  30151173,96.49,138962.0,서울특별시 송파구 문정동 292 가든파이브 툴동 지하1층 이마트내 B1-26 ,서울특별시 송파구 충민로 10 (문정동 가든파이브 툴동  B1-26 ),5840.0,스타벅스 가든파이브,20220300000000.0,U,40:00.0,커피숍,210535.0896,442137.5787,커피숍,,,,,,,,,,,,,,N,96.49,,,
115561,3230000,3230000-104-2017-00113,20170327,,1,영업/정상,1,영업,,,,,,320.0,138934.0,서울특별시 송파구 신천동 7-30 ,서울특별시 송파구 송파대로 570 1층 (신천동),5510.0,스타벅스 잠실대교 남단R점,20220200000000.0,U,40:00.0,커피숍,208688.1551,445954.1766,커피숍,,,,,,,,,,,,,,N,320.0,,,
115653,3230000,3230000-104-2014-00146,20140718,,1,영업/정상,1,영업,,,,,,171.0,138885.0,서울특별시 송파구 문정동 150-26 훼미리샤르망 101~104호 ,서울특별시 송파구 중대로 68 101~104호 (문정동 훼미리샤르망),5833.0,스타벅스 올림픽훼미리점,20220200000000.0,U,40:00.0,커피숍,210226.6978,443267.2288,커피숍,,,,,,,,,,,,,,N,171.0,,,
115669,3230000,3230000-104-2016-00350,20161124,,3,폐업,2,폐업,20220608.0,,,,02  30151177,241.0,138827.0,서울특별시 송파구 방이동 22-5,서울특별시 송파구 오금로 87 1층 (방이동),5542.0,스타벅스 송파구청점,20220600000000.0,U,00:00.0,커피숍,209427.4102,445829.7259,,,,,,,,,,,,,,,,,,,
115719,3230000,3230000-104-2013-00137,20130910,,1,영업/정상,1,영업,,,,,02  30151173,270.0,138861.0,서울특별시 송파구 잠실동 181 지상12층 24호,서울특별시 송파구 올림픽로 96 지상12층 24호 (잠실동),5557.0,스타벅스 잠실 새내역점,20220200000000.0,U,40:00.0,커피숍,207102.395,445477.545,커피숍,,,,,,,,,,,,,,N,270.0,,,
115772,3230000,3230000-104-2015-00170,20150713,,1,영업/정상,1,영업,,,,,02   4233135,424.26,138850.0,서울특별시 송파구 송파동 96-7 지상123층 ,서울특별시 송파구 송파대로 386 지상123층 (송파동),5668.0,스타벅스 송파사거리점,20220200000000.0,U,40:00.0,커피숍,209689.1546,444455.0269,커피숍,,,,,,,,,,,,,,Y,424.26,,,
115952,3230000,3230000-104-2015-00283,20151105,,1,영업/정상,1,영업,,,,,02  30151177,290.4,138830.0,서울특별시 송파구 방이동 180-8 1층2층 ,서울특별시 송파구 위례성대로 38 1층2층 (방이동),5627.0,스타벅스 올림픽평화의문점,20220200000000.0,U,40:00.0,커피숍,210215.159,445957.9817,커피숍,,,,,,,,,,,,,,Y,290.4,,,
116063,3230000,3230000-104-2014-00100,20140520,,1,영업/정상,1,영업,,,,,02  30151228,283.59,138834.0,서울특별시 송파구 방이동 181 지상1층 101호,서울특별시 송파구 위례성대로 102 지상1층 101호 (방이동),5637.0,스타벅스 올림픽공원남문점,20220200000000.0,U,40:00.0,커피숍,210806.1788,445687.2878,커피숍,,,,,,,,,,,,,,N,283.59,,,
116085,3230000,3230000-104-2017-00289,20170623,,1,영업/정상,1,영업,,,,,,279.0,138926.0,서울특별시 송파구 장지동 884 ,서울특별시 송파구 위례광장로 230 상가-3동 1층 C-104105106107호 (장지동 위례2차아이파크),5849.0,스타벅스 송파위례점,20220300000000.0,U,40:00.0,커피숍,212681.0,442001.0,커피숍,,,,,,,,,,,,,,N,279.0,,,
116137,3230000,3230000-104-2013-00200,20131218,,1,영업/정상,1,영업,,,,,02  30151228,451.18,138855.0,서울특별시 송파구 오금동 17-8 지상12층 ,서울특별시 송파구 마천로 53 지상12층 (오금동),5657.0,스타벅스 방이역점,20220200000000.0,U,40:00.0,커피숍,211132.8445,445154.0057,커피숍,,,,,,,,,,,,,,N,451.18,,,
116178,3230000,3230000-104-2005-00045,20050607,,1,영업/정상,1,영업,,,,,02  758 8124,196.59,138861.0,서울특별시 송파구 잠실동 175 애플타워 1층 ,서울특별시 송파구 백제고분로 69 (잠실동애플타워 1층),5556.0,스타벅스 아시아선수촌점,20220200000000.0,U,40:00.0,커피숍,206919.4781,445370.2017,커피숍,0.0,0.0,,,,,,,,,,,,N,196.59,,,
116215,3230000,3230000-104-2012-00008,20120113,,1,영업/정상,1,영업,,,,,02  758 8469,295.89,138952.0,서울특별시 송파구 가락동 79 롯데캐슬파인힐 101-1호,서울특별시 송파구 중대로 121 101-1호 (가락동),5718.0,스타벅스 가락시장역점,20220200000000.0,U,40:00.0,커피숍,210681.5759,443586.1879,커피숍,,,,,,,,,,,,,,N,295.89,,,
116221,3230000,3230000-104-2003-00128,20030925,,1,영업/정상,1,영업,,,,,230151876,257.4,138934.0,서울특별시 송파구 신천동 7-17 (1층102호 2층 202호) ,서울특별시 송파구 송파대로 562 (신천동(1층102호 2층 202호)),5510.0,스타벅스잠실역점,20220200000000.0,U,40:00.0,커피숍,208730.6335,445905.0255,커피숍,0.0,0.0,,,,,,,,,,,,N,257.4,,,
116244,3230000,3230000-104-2013-00191,20131205,,1,영업/정상,1,영업,,,,,,592.13,138848.0,서울특별시 송파구 송파동 7-4 지상123층 ,서울특별시 송파구 석촌호수로 262 지상123층 (송파동),5624.0,스타벅스 석촌호수점,20220200000000.0,U,40:00.0,커피숍,209228.4857,445247.3169,커피숍,,,,,,,,,,,,,,N,592.13,,,
116252,3230000,3230000-104-2005-00017,20050328,,1,영업/정상,1,영업,,,,,230151749,171.6,138791.0,서울특별시 송파구 잠실동 40-0 갤러리아팰리스 1층107호 ,서울특별시 송파구 올림픽로 212 (잠실동갤러리아팰리스 1층107호),5553.0,스타벅스 갤러리아 팰리스점,20220200000000.0,U,40:00.0,커피숍,208233.927,445435.2576,커피숍,0.0,0.0,,,,,,,,,,,,N,171.6,,,
116290,3230000,3230000-104-2012-00077,20120412,,1,영업/정상,1,영업,,,,,02  30151173,301.5,138804.0,서울특별시 송파구 가락동 97-7 지상12층 ,서울특별시 송파구 송파대로30길 13 지상12층 (가락동),5711.0,스타벅스 가락본동점,20220200000000.0,U,40:00.0,커피숍,210437.1235,443634.6733,커피숍,,,,,,,,,,,,,,N,301.5,,,
116330,3230000,3230000-104-2017-00233,20170519,,1,영업/정상,1,영업,,,,,,314.4,138888.0,서울특별시 송파구 문정동 651 ,서울특별시 송파구 송파대로 167 B동 1~2층 137138139204호 (문정동 문정역 테라타워),5855.0,스타벅스 문정역점,20220200000000.0,U,40:00.0,커피숍,210749.0,442560.0,커피숍,,,,,,,,,,,,,,N,314.4,,,
116844,3240000,3240000-104-2004-00043,20040621,,3,폐업,2,폐업,20140801.0,,,,222257693,135.0,134779.0,서울특별시 강동구 천호동 455-8번지 현대백화점 지하1층 ,서울특별시 강동구 천호대로 1005 (천호동현대백화점 지하1층),5328.0,스타벅스현대천호점,20120600000000.0,I,59:59.0,커피숍,210931.6435,448522.0798,커피숍,0.0,0.0,,,,,,,,,,,,N,135.0,,,
118122,3240000,3240000-104-2014-00059,20140513,,3,폐업,2,폐업,20210720.0,,,,02   7588761,180.77,134848.0,서울특별시 강동구 성내동 468 현대토파즈 101호 ,서울특별시 강동구 강동대로 171 (성내동 현대토파즈 101호),5402.0,스타벅스커피 올림픽공원 북문점,20210700000000.0,U,40:00.0,커피숍,211064.097,447034.5346,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,180.77,,,
118149,3240000,3240000-104-2015-00138,20150827,,3,폐업,2,폐업,20181011.0,,,,02  30151177,94.54,134874.0,서울특별시 강동구 천호동 455-8번지 ,서울특별시 강동구 천호대로 1005 지하1층 (천호동),5328.0,스타벅스 현대천호B1점,20181000000000.0,U,59:59.0,커피숍,210931.6435,448522.0798,커피숍,,,,,,,,,,,,,,N,94.54,,,
118884,3240000,3240000-104-2010-00145,20100816,,3,폐업,2,폐업,20200901.0,,,,02 7588342,154.0,134814.0,서울특별시 강동구 길동 459-4 ,서울특별시 강동구 양재대로 1441 (길동),5355.0,스타벅스 길동사거리점,20200900000000.0,U,40:00.0,커피숍,212167.3054,448056.9768,커피숍,,,,,,,,,,,,,,N,154.0,,,
119538,3240000,3240000-104-2018-00233,20181206,,1,영업/정상,1,영업,,,,,,367.57,134830.0,서울특별시 강동구 명일동 312-28 ,서울특별시 강동구 양재대로 1647 지하1~1층 (명일동),5257.0,스타벅스 명일역점,20220200000000.0,U,40:00.0,커피숍,212636.289,450041.6562,커피숍,,,,,,,,,,,,,,Y,367.57,,,
119554,3240000,3240000-104-2021-00005,20210108,,1,영업/정상,1,영업,,,,,,295.36,134801.0,서울특별시 강동구 고덕동 210-1 고덕센트럴푸르지오 ,서울특별시 강동구 고덕로 399 메가스퀘어동 1층 128129130136호 (고덕동 고덕센트럴푸르지오),5222.0,스타벅스 상일동역점,20220200000000.0,U,40:00.0,커피숍,214958.714,450615.471,커피숍,,,,,,,,,,,,,,N,295.36,,,
119750,3130000,3130000-104-2022-00119,20220504,,1,영업/정상,1,영업,,,,,,190.1,121859.0,서울특별시 마포구 아현동 330-5,서울특별시 마포구 신촌로 262 아르띠타워 가동 1층 102103호 (아현동),4116.0,스타벅스 아현역대로점,20220500000000.0,I,07:00.0,커피숍,195938.9512,450531.8065,,,,,,,,,,,,,,,,,,,
119958,3220000,3220000-104-2022-00220,20220510,,1,영업/정상,1,영업,,,,,02  30151180,85.0,135080.0,서울특별시 강남구 역삼동 858 강남역,서울특별시 강남구 강남대로 지하 396 강남역 지하1층 2번3번호 (역삼동),6232.0,스타벅스 강남역신분당역사점,20220500000000.0,I,02:00.0,커피숍,202422.2517,443872.4845,,,,,,,,,,,,,,,,,,,
120057,3140000,3140000-104-2017-00198,20171220,,1,영업/정상,1,영업,,,,,,462.73,158860.0,서울특별시 양천구 신정동 981-15,서울특별시 양천구 신월로 341 1~2층 (신정동),8027.0,스타벅스신정DT점,20220500000000.0,U,03:00.0,커피숍,187455.9465,446655.868,,,,,,,,,,,,,,,,,,,
3573,3000000,3000000-104-2002-00015,20020226,,1,영업/정상,1,영업,,,,,30151836,342.4,110822.0,서울특별시 종로구 세종로 185-2,서울특별시 종로구 세종대로 167 (세종로),3183.0,스타벅스 광화문점,20220700000000.0,U,07:00.0,다방,197837.6676,452107.2874,,,,,,,,,,,,,,,,,,,
6328,3000000,3000000-104-2002-00079,20020910,,1,영업/정상,1,영업,,,,,,190.96,110052.0,서울특별시 종로구 적선동 66 ,서울특별시 종로구 새문안로5길 55 (적선동),3170.0,스타벅스적선점,20220200000000.0,U,40:00.0,다방,197629.279,452546.6215,다방,0.0,0.0,,,상수도전용,,,,,,,,,N,190.96,,,
8912,3000000,3000000-104-2001-12062,20010611,,3,폐업,2,폐업,20060616.0,,,,230151700,,110111.0,서울특별시 종로구 관철동 13-1번지 ,,,주)스타벅스코리아,20021200000000.0,I,59:59.0,다방,198757.1286,451907.1137,다방,0.0,0.0,기타,기타,상수도전용,,,,,,,,,N,582.26,,,
9940,3000000,3000000-104-2002-00104,20021108,,3,폐업,2,폐업,20130710.0,,,,230151855,,110140.0,서울특별시 종로구 수송동 51-8번지 거양빌딩1층 ,서울특별시 종로구 율곡로4길 63 (수송동거양빌딩1층),,스타벅스 수송동점,20080100000000.0,I,59:59.0,다방,198334.582,452572.8859,다방,0.0,0.0,,,상수도전용,,,,,,,,,N,193.28,,,
10034,3000000,3000000-104-2002-00117,20021220,,3,폐업,2,폐업,20191008.0,,,,02 7333213,385.88,110111.0,서울특별시 종로구 관철동 14-5번지 ,서울특별시 종로구 삼일대로19길 20 (관철동),3190.0,스타벅스 새종로점,20191000000000.0,U,40:00.0,다방,198733.2856,451930.8934,다방,0.0,0.0,,,상수도전용,,,,,,,,,N,385.88,,,
16445,3010000,3010000-104-2001-14086,20011217,,1,영업/정상,1,영업,,,,,30151830,213.93,100272.0,서울특별시 중구 필동2가 19-1 대한극장12층 ,서울특별시 중구 퇴계로 212 (필동2가대한극장12층),4625.0,스타벅스 대한극장점,20220200000000.0,U,40:00.0,다방,199519.6498,450977.2505,다방,0.0,0.0,,,상수도전용,,,,,,,,,N,213.93,,,
75201,3180000,3180000-104-2000-13733,20000930,,1,영업/정상,1,영업,,,,,230151700,203.3,150876.0,서울특별시 영등포구 여의도동 23-9 ,서울특별시 영등포구 국제금융로2길 28 (여의도동),7325.0,스타벅스여의도점,20220200000000.0,U,40:00.0,다방,193258.9099,446869.3529,다방,0.0,0.0,기타,기타,상수도전용,,,,,,,,,N,203.3,,,
75259,3180000,3180000-104-2007-00051,20070620,,1,영업/정상,1,영업,,,,,230151179,122.3,150835.0,서울특별시 영등포구 문래동3가 55-20 에이스하이테크시티 1-105호 ,서울특별시 영등포구 경인로 775 (문래동3가에이스하이테크시티 1-105호),7299.0,스타벅스하이테크시티점,20220200000000.0,U,40:00.0,다방,190996.3573,445841.3776,다방,0.0,0.0,,,,,,,,,,,,N,122.3,,,
76248,3180000,3180000-104-2009-00081,20090818,,1,영업/정상,1,영업,,,,,,63.0,150985.0,서울특별시 영등포구 영등포동4가 434-5 신세계백화점 B관 1층 일부 ,서울특별시 영등포구 영중로 9 (영등포동4가신세계백화점 B관 1층 일부),7305.0,스타벅스신세계타임스퀘어1F점,20220200000000.0,U,40:00.0,다방,191581.5003,446108.8072,다방,,,,,,,,,,,,,,N,63.0,,,
77719,3180000,3180000-104-2006-00027,20060411,,3,폐업,2,폐업,20080812.0,,,,,,150034.0,서울특별시 영등포구 영등포동4가 434-5번지 지하2층 ,,,스타벅스신세계영등포2호점,20080100000000.0,I,59:59.0,다방,191581.5003,446108.8072,다방,,,,,,,,,,,,,,N,0.0,,,
77791,3180000,3180000-104-2002-00100,20020923,,3,폐업,2,폐업,20191104.0,,,,,42.5,150716.0,서울특별시 영등포구 여의도동 34-3번지 대우증권빌딩1층 ,서울특별시 영등포구 국제금융로 56 (여의도동대우증권빌딩1층),7330.0,스타벅스여의도미래에셋대우,20191100000000.0,U,40:00.0,다방,193711.993,446672.449,다방,0.0,0.0,,,,,,,,,,,,N,42.5,,,
78218,3180000,3180000-104-2000-13803,20001102,,3,폐업,2,폐업,20200422.0,,,,234461700,250.0,150871.0,서울특별시 영등포구 여의도동 14-8번지 9 ,서울특별시 영등포구 국회대로70길 15-1 (여의도동9),7238.0,스타벅스서여의도점,20200400000000.0,U,40:00.0,다방,192883.8208,447484.8781,다방,0.0,0.0,기타,기타,상수도전용,,,,,,,,,N,250.0,,,
78312,3180000,3180000-104-2004-00048,20040629,,3,폐업,2,폐업,20150421.0,,,,,,150886.0,서울특별시 영등포구 여의도동 36-3번지 (1층) ,서울특별시 영등포구 국제금융로8길 26 (여의도동(1층)),7331.0,스타벅스국민은행여의도점,20080100000000.0,I,59:59.0,다방,193555.4046,446518.2327,다방,,,,,,,,,,,,,,N,0.0,,,
86891,3200000,3200000-104-2001-11001,20010317,,3,폐업,2,폐업,20130410.0,,,,230151700,170.76,151836.0,서울특별시 관악구 봉천동 862-5번지 ,,,스타벅스서울대점,20080200000000.0,I,59:59.0,다방,195702.9185,442040.6407,다방,0.0,0.0,기타,기타,상수도전용,,,,,,,,,N,170.76,,,
89454,3210000,3210000-104-2010-00148,20100720,,3,폐업,2,폐업,20140530.0,,,,02  30151172,178.3,137874.0,서울특별시 서초구 서초동 1572-5번지 청록빌딩 ,서울특별시 서초구 서초대로 276 (서초동청록빌딩),,스타벅스 법원삼거리점,20100700000000.0,I,59:59.0,다방,200993.847,443406.4918,다방,,,,,,,,,,,,,,N,178.3,,,
90169,3210000,3210000-104-2002-00075,20020612,,3,폐업,2,폐업,20180228.0,,,,,280.5,137860.0,서울특별시 서초구 서초동 1338-7번지 논노빌딩1층 ,서울특별시 서초구 강남대로 299 (서초동논노빌딩1층),6628.0,스타벅스뱅뱅점,20180300000000.0,I,59:59.0,다방,202583.1659,443087.3989,다방,0.0,0.0,,,,,,,,,,,,N,280.5,,,
90735,3210000,3210000-104-2001-15549,20010220,,3,폐업,2,폐업,20090727.0,,,,230151792,99.0,137713.0,서울특별시 서초구 반포동 19-3번지 ,,,스타벅스 신세계강남점,20080100000000.0,I,59:59.0,다방,200250.4478,444683.2205,다방,0.0,0.0,기타,기타,,,,,,,,,,N,99.0,,,
90758,3210000,3210000-104-2000-14943,20001004,,3,폐업,2,폐업,20110622.0,,,,230151178,114.38,137713.0,서울특별시 서초구 반포동 19-3번지 신세계백화점 2층 ,,,스타벅스신세계강남점,20081000000000.0,I,59:59.0,다방,200250.4478,444683.2205,다방,0.0,0.0,기타,기타,,,,,,,,,,N,114.38,,,
94937,3210000,3210000-104-2001-16152,20011219,,1,영업/정상,1,영업,,,,,230151786,148.0,137908.0,서울특별시 서초구 잠원동 70-1 (1층) ,서울특별시 서초구 잠원로 69 (잠원동(1층)),6511.0,스타벅스 뉴코아강남점,20220200000000.0,U,40:00.0,다방,200538.8275,445335.6672,다방,0.0,0.0,,,,,,,,,,,,N,148.0,,,
97070,3220000,3220000-104-2010-00299,20100826,,3,폐업,2,폐업,20151006.0,,,,,265.23,135889.0,서울특별시 강남구 신사동 536-9번지 2층 ,서울특별시 강남구 도산대로13길 9 (신사동2층),6035.0,스타벅스신사가로수길점,20100800000000.0,I,59:59.0,다방,201964.7575,446259.913,다방,,,,,,,,,,,,,,N,265.23,,,
97199,3220000,3220000-104-2010-00019,20100129,,3,폐업,2,폐업,20171130.0,,,,30151177,252.77,135846.0,서울특별시 강남구 대치동 946-18번지 지상1층 ,서울특별시 강남구 테헤란로98길 11 (대치동지상1층),6181.0,스타벅스  삼성역사거리점,20171200000000.0,I,59:59.0,다방,205474.375,445050.535,다방,,,,,상수도전용,,,,,,,,,N,252.77,,,
99462,3220000,3220000-104-2006-00223,20061219,,3,폐업,2,폐업,20131101.0,,,,230151177,117.8,135090.0,서울특별시 강남구 삼성동 159-0번지 지하1층 코엑스몰 N6호 ,서울특별시 강남구 영동대로 511 (삼성동지하1층 코엑스몰 N6호),6164.0,스타벅스 코엑스2점,20080100000000.0,I,59:59.0,다방,205130.5917,445590.0968,다방,0.0,0.0,기타,자율,상수도전용,,,,,,,,,N,117.8,,,
99555,3220000,3220000-104-2005-00181,20050818,,3,폐업,2,폐업,20101006.0,,,,230151749,173.55,135820.0,서울특별시 강남구 논현동 111-26번지 지상12층 ,,,스타벅스영동점,20080100000000.0,I,59:59.0,다방,203519.698,446241.7445,다방,0.0,0.0,기타,자율,상수도전용,,,,,,,,,N,173.55,,,
99641,3220000,3220000-104-2004-00141,20040701,,3,폐업,2,폐업,20131101.0,,,,30151897,241.0,135090.0,서울특별시 강남구 삼성동 159-6번지 한국도심공항터미널지하1층 ,서울특별시 강남구 테헤란로87길 22 (삼성동한국도심공항터미널지하1층),6164.0,스타벅스도심공항터미널점,20080100000000.0,I,59:59.0,다방,205170.9597,445264.9363,다방,0.0,0.0,기타,자율,상수도전용,,,,,,,,,N,241.0,,,
101438,3220000,3220000-104-2003-00131,20030422,,3,폐업,2,폐업,20210402.0,,,,30151862,92.56,135780.0,서울특별시 강남구 역삼동 701-7 한국기술센터빌딩지상1층 ,서울특별시 강남구 테헤란로 305 (역삼동한국기술센터빌딩지상1층),6152.0,스타벅스기술센터점,20210400000000.0,U,40:00.0,다방,203789.6733,444565.7223,다방,0.0,0.0,기타,자율,상수도전용,,,,,,,,,N,92.56,,,
101448,3220000,3220000-104-2006-00139,20060816,,3,폐업,2,폐업,20110920.0,,,,230151177,515.7,135931.0,서울특별시 강남구 역삼동 816-0번지 지하1층 ,,,스타벅스 씨티극장점,20080100000000.0,I,59:59.0,다방,202310.3114,444240.7983,다방,0.0,0.0,기타,자율,,,,,,,,,,N,515.7,,,
